dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name
2023-11-26,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,19.58,44,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-11-26,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#7 ( Graphic ) - Get A Free Pass,6.26,39,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2023-12-09,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,11.7,19,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-11,USP_2_Lead-gen-1_220124,USP_S4_Do-you-have,0.0,1,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-11,USP_2_Lead-gen-1_220124,USP_S3_never-been-easier,5.76,4,1,25.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2023-12-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,62.49,126,4,3.17460317,1.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2023-12-09,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.15,4,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-04-13,USP_2_Lead-gen-2_Top4-states_050424,10-days left_Static-2,26.64,79,0,0.0,0.0,facebook,usp-2_ka_tn_050424
2023-12-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,357.54,2118,13,0.61378659,1.0,facebook,related to study in us [ 31st oct ]
2023-12-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,1.38,2,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2023-12-01,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#3 ( Graphic ) - Worried About GMAT Score?,1.95,42,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-09,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#8 ( Graphic ) - Study In The USA,1029.33,3743,17,0.45418114,2.0,facebook,related to study in us [ 23rd nov ]
2024-03-17,USP Study Abroad_Generic_240224,USP_Webinar_Saturdayfuture - Copy,50.21,58,1,1.72413793,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-08,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#1 ( Graphic ) - Want To Build Your Career In The US?,622.05,1161,6,0.51679587,1.0,facebook,related to study in us [ 23rd nov ]
2023-12-16,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,3.68,11,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-16,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,11.31,72,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-03-13,USP Study Abroad_Generic_240224,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,16.19,38,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-08,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,3576.12,15055,207,1.37495849,9.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-08,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#8 ( Graphic ) - Study In The USA,717.01,2446,7,0.28618152,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-08,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#7 ( Graphic ) - Get A Free Pass,14.12,69,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-08,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,273.91,874,6,0.68649886,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-07,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#6 ( Graphic ) - Master's Degree In 12 Months,2132.18,9534,111,1.16425425,8.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2023-12-07,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study in The USA,2.01,8,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-07,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#1 ( Graphic ) - Want To Build Your Career In The US?,1173.47,3053,7,0.22928267,0.0,facebook,related to study in us [ 23rd nov ]
2023-11-26,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#8 ( Graphic ) - Study In The USA,3.65,13,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2023-12-07,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#1 ( Graphic ) - Want To Build Your Career In The US?,872.84,2436,17,0.69786535,1.0,facebook,entrance exam [ 23rd nov ]
2024-04-07,USP_MS + Coop Campaign_240224,USP_Drexel_EWYL_new-Webinar,462.87,3,0,0.0,1.0,facebook,ms + coop ka&tn ad set - 240224
2023-11-25,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#7 ( Graphic ) - Get A Free Pass,30.52,181,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-04-11,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,396.88,93,6,6.4516129,3.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2023-11-25,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#6 ( Graphic ) - Master's Degree In 12 Months,1799.33,10893,62,0.56917286,1.0,facebook,related to study in us [ 23rd nov ]
2023-12-07,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,27.49,132,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-07,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,#3 ( Graphic ) - Worried About GMAT Score?,0.71,2,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2023-12-07,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,#10 ( Graphic ) - Get Into Top US Universitie,17.31,34,1,2.94117647,0.0,facebook,related to study in us [ 7th dec ]
2023-12-06,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#10 ( Graphic ) - Get Into Top US Universitie,2.14,19,1,5.26315789,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-06,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#8 ( Graphic ) - Study In The USA,0.01,1,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-16,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,1.66,2,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-24,USP_Webinar_070324,USP_RG_webinar_V2,336.14,2608,14,0.53680982,0.0,facebook,all india look-a-like of form fillers 180324
2024-02-28,USP Study Abroad_Generic_240224,USP_Influencer_videoAd3,806.67,3718,9,0.24206563,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-06,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#7 ( Graphic ) - Get A Free Pass,17.4,46,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-05,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,7.83,19,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-05,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#2 ( Graphic ) - State University Of New York,55.74,249,1,0.40160643,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-06,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#8 ( Graphic ) - Study In The USA,5.98,22,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2023-12-05,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,30.14,48,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-20,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,829.57,10,3,30.0,2.0,facebook,all india focusing on uni ad set_060324
2023-12-04,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The US,18.68,27,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#10 ( Graphic ) - Get Into Top US Universitie,1.1,14,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-12-04,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,33.53,66,1,1.51515152,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,13.95,71,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,95.88,151,1,0.66225166,0.0,facebook,entrance exam [ 31st oct ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,429.4,582,3,0.51546392,1.0,facebook,focusing on university [ 4th nov ]
2024-03-22,USP_MS + Coop Campaign_240224,USP_Drexel_1_EWYL,863.91,27,0,0.0,2.0,facebook,ms + coop ka&tn ad set - 240224
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#7 ( Graphic ) - Get A Free Pass,7.4,6,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#10 ( Graphic ) - Get Into Top US Universitie,1.61,2,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-03-20,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,2851.37,14271,67,0.46948357,5.0,facebook,all india focusing on uni ad set_060324
2024-03-22,USP_Webinar_070324,USP_RG_webinar_V4_Namita,47.26,263,5,1.90114068,1.0,facebook,all india test aud webinar_200324
2023-12-16,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#3 ( Graphic ) - Worried About GMAT Score?,0.13,1,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-12-16,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.34,2,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-31,USP_Marketing+MBA_New Leads Campaign_240224,USP_shreya&steffi_VideoAd8,626.64,1822,12,0.6586169,1.0,facebook,marketing+mba all india - 240224
2024-04-13,USP_2_Lead-gen-2_Top4-states_050424,15-days left_Static-1,64.6,72,0,0.0,0.0,facebook,usp-2_ka_tn_050424
2023-12-16,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,5.99,4,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-04,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,4.65,9,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-01,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,77.99,289,3,1.03806228,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-08,USP_MS + Coop Campaign_240224,USP_Drexel_Repay_new,0.72,6,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2023-12-04,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,0.14,3,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#8 ( Graphic ) - Study In The USA,60.13,76,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-28,USP_Webinar_070324,USP_Webinar_MSunder12Months,3378.8,22351,89,0.39819247,9.0,facebook,all india study abroad interest 070324
2024-03-28,USP_MS + Coop Campaign_240224,USP_kavita&steffi_VideoAd6,511.0,4355,9,0.20665901,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-03-16,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,67.57,167,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-03,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#7 ( Graphic ) - Get A Free Pass,25.76,131,1,0.76335878,0.0,facebook,related to study in us [ 31st oct ]
2024-03-24,USP_MS + Coop Campaign_240224,USP_RIT_2_EWYL_INR,1848.14,1796,25,1.39198218,3.0,facebook,ms + coop ap&ts ad set - 240224
2024-04-08,USP_Webinar_070324,USP_Webinar_MSunder12Months,12236.7,65799,263,0.39970212,23.0,facebook,all india study abroad interest 070324
2024-04-08,USP_MS + Coop Campaign_240224,USP_Drexel_EM_new,80.36,21,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2023-12-03,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,76.27,294,1,0.34013605,0.0,facebook,entrance exam [ 31st oct ]
2023-12-03,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#7 ( Graphic ) - Get A Free Pass,9.35,91,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-03,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#9 ( Graphic ) - Study In The US,34.41,158,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2024-03-24,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,1935.19,10438,44,0.42153669,3.0,facebook,ap&ts generic leads ad set_240224
2024-03-24,USP Study Abroad_Generic_240224,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,13.13,14,0,0.0,0.0,facebook,ap&ts generic leads ad set_240224
2023-11-16,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#3 ( Graphic ) - Worried About GMAT Score?,7.93,17,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2023-12-01,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#1 ( Graphic ) - Want To Build Your Career In The US?,16.0,53,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-04-17,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,10.88,45,1,2.22222222,0.0,facebook,all india focusing on uni ad set_060324
2024-04-07,USP_MS + Coop Campaign_240224,USP_Drexel_Repay_new-Webinar,18.22,8,4,50.0,1.0,facebook,ms + coop ka&tn ad set - 240224
2024-03-24,USP Study Abroad_Generic_240224,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,6.69,10,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-19,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,128.69,314,4,1.27388535,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2023-12-16,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#3 ( Graphic ) - Worried About GMAT Score?,63.44,217,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-28,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,8.21,30,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2023-11-26,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,20.43,111,1,0.9009009,0.0,facebook,related to study in us [ 31st oct ]
2023-11-26,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,454.65,3410,24,0.70381232,4.0,facebook,related to study in us [ 31st oct ]
2024-03-18,USP_Webinar_070324,USP_Webinar_Saturdayfuture,35.52,88,1,1.13636364,0.0,facebook,all india counselling ret_180324
2024-04-08,USP_2_Lead-gen-1_220124,USP_S3_never-been-easier,9.48,15,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2023-12-19,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,65.21,246,4,1.62601626,1.0,facebook,focusing on university [ 23rd nov ]
2024-03-08,USP Study Abroad_Generic_240224,USP_shreya&steffi_VideoAd8,487.5,733,8,1.09140518,0.0,facebook,all india generic leads ad set_240224
2023-12-01,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.96,1,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2023-12-01,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,8.24,3,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-12-10,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#10 ( Graphic ) - Get Into Top US Universitie,0.49,2,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-03-24,USP_Marketing+MBA_New Leads Campaign_240224,USP_shreya_VideoAd7,138.58,277,1,0.36101083,0.0,facebook,marketing+mba ap&ts - 240224
2023-12-01,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,281.45,1377,6,0.43572985,0.0,facebook,related to study in us [ 31st oct ]
2023-11-24,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,7.89,35,1,2.85714286,0.0,facebook,entrance exam [ 31st oct ]
2023-12-01,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,147.0,320,2,0.625,0.0,facebook,focusing on university [ 4th nov ]
2023-12-31,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,0.45,3,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-31,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,38.96,125,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-03-24,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,401.67,1572,11,0.69974555,2.0,facebook,all india focusing on uni ad set_060324
2024-03-22,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,9.95,28,0,0.0,0.0,facebook,usp-2_data_job-title_katntsap
2023-12-30,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#3 ( Graphic ) - Worried About GMAT Score?,0.0,2,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-30,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,21.49,43,1,2.3255814,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-30,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,66.93,240,2,0.83333333,0.0,facebook,focusing on university [ 23rd nov ]
2023-12-29,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,76.3,135,5,3.7037037,0.0,facebook,open targeting - advantage+ audience
2023-12-16,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,1.0,1,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-11,USP_Webinar_070324,USP_RG_webinar_V3_Mayank,55.35,685,4,0.58394161,1.0,facebook,all india study abroad interest 070324
2023-12-29,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#7 ( Graphic ) - Get A Free Pass,0.33,3,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-29,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#1 ( Graphic ) - Want To Build Your Career In The US?,7.1,18,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
